timestamps,TP9,AF7,AF8,TP10
1660571309.535,-935.059,-930.176,-315.430,-64.941
1660571309.539,-1000.000,-1000.000,-288.574,-104.980
1660571309.543,-64.941,-165.527,-252.930,6.836
1660571309.547,-839.844,-819.824,-352.539,120.117
1660571309.550,458.496,303.711,-342.773,114.746
1660571309.554,-858.398,-973.633,-208.984,-8.301
1660571309.558,-1000.000,-1000.000,-50.781,-66.406
1660571309.562,-125.488,-241.211,43.457,37.109
1660571309.566,-899.902,-897.461,-20.020,166.992
1660571309.568,725.586,715.820,-188.965,192.871
1660571309.572,-563.965,-643.555,-230.957,56.641
1660571309.576,-1000.000,-1000.000,-194.824,-62.988
1660571309.580,-236.816,-262.695,-240.723,21.484
1660571309.584,-996.582,934.570,-341.309,170.410
1660571309.588,931.641,-918.945,-316.406,210.449
1660571309.592,-216.309,84.473,-308.594,63.965
1660571309.595,-1000.000,-1000.000,-276.855,-96.191
1660571309.599,-447.754,-895.020,-225.098,-85.449
1660571309.603,838.867,406.738,-241.699,52.246
1660571309.607,-938.965,-799.316,-252.930,153.320
1660571309.611,-30.273,88.379,-256.348,52.734
1660571309.568,725.586,715.820,-188.965,192.871
1660571309.572,-563.965,-643.555,-230.957,56.641
1660571309.576,-1000.000,-1000.000,-194.824,-62.988
1660571309.580,-236.816,-262.695,-240.723,21.484
1660571309.584,-996.582,934.570,-341.309,170.410
1660571309.588,931.641,-918.945,-316.406,210.449
1660571309.592,-216.309,84.473,-308.594,63.965
1660571309.595,-1000.000,-1000.000,-276.855,-96.191
1660571309.599,-447.754,-895.020,-225.098,-85.449
1660571309.603,838.867,406.738,-241.699,52.246
1660571309.607,-938.965,-799.316,-252.930,153.320
1660571309.611,-30.273,88.379,-256.348,52.734
1660571309.612,-1000.000,-1000.000,-240.723,-100.098
1660571309.616,-382.324,-280.273,-210.938,-62.500
1660571309.620,903.320,964.844,-199.219,61.523
1660571309.624,-911.133,-914.551,-228.027,128.418
1660571309.628,97.656,191.895,-256.836,20.020
1660571309.632,-1000.000,-1000.000,-225.586,-164.062
1660571309.636,-504.395,-412.109,-110.352,-113.281
1660571309.639,800.293,907.715,88.379,36.133
1660571309.643,-871.582,-884.277,110.840,125.000
1660571309.647,150.879,161.133,7.324,68.359
1660571309.651,-1000.000,-1000.000,47.852,-104.980
1660571309.655,-862.793,-1000.000,34.668,-120.605
1660571309.612,-1000.000,-1000.000,-240.723,-100.098
1660571309.616,-382.324,-280.273,-210.938,-62.500
1660571309.620,903.320,964.844,-199.219,61.523
1660571309.624,-911.133,-914.551,-228.027,128.418
1660571309.628,97.656,191.895,-256.836,20.020
1660571309.632,-1000.000,-1000.000,-225.586,-164.062
1660571309.636,-504.395,-412.109,-110.352,-113.281
1660571309.639,800.293,907.715,88.379,36.133
1660571309.643,-871.582,-884.277,110.840,125.000
1660571309.647,150.879,161.133,7.324,68.359
1660571309.651,-1000.000,-1000.000,47.852,-104.980
1660571309.655,-862.793,-1000.000,34.668,-120.605
1660571309.658,335.449,37.109,17.090,9.766
1660571309.662,-817.871,-784.668,39.062,119.141
1660571309.666,244.141,174.805,-21.973,77.148
1660571309.670,-1000.000,-1000.000,-35.156,-89.355
1660571309.674,-935.547,-1000.000,-42.480,-122.070
1660571309.678,269.043,166.992,-57.617,20.508
1660571309.682,-830.078,-796.387,-78.125,127.441
1660571309.685,452.637,504.883,-37.109,95.703
1660571309.689,-863.770,-812.012,133.789,-61.035
1660571309.693,-1000.000,-1000.000,205.566,-142.090
1660571309.697,26.367,-191.406,200.195,-22.461
1660571309.701,-852.539,-839.355,204.590,119.629
1660571309.658,335.449,37.109,17.090,9.766
1660571309.662,-817.871,-784.668,39.062,119.141
1660571309.666,244.141,174.805,-21.973,77.148
1660571309.670,-1000.000,-1000.000,-35.156,-89.355
1660571309.674,-935.547,-1000.000,-42.480,-122.070
1660571309.678,269.043,166.992,-57.617,20.508
1660571309.682,-830.078,-796.387,-78.125,127.441
1660571309.685,452.637,504.883,-37.109,95.703
1660571309.689,-863.770,-812.012,133.789,-61.035
1660571309.693,-1000.000,-1000.000,205.566,-142.090
1660571309.697,26.367,-191.406,200.195,-22.461
1660571309.701,-852.539,-839.355,204.590,119.629
1660571309.658,335.449,37.109,17.090,9.766
1660571309.662,-817.871,-784.668,39.062,119.141
1660571309.666,244.141,174.805,-21.973,77.148
1660571309.670,-1000.000,-1000.000,-35.156,-89.355
1660571309.674,-935.547,-1000.000,-42.480,-122.070
1660571309.678,269.043,166.992,-57.617,20.508
1660571309.682,-830.078,-796.387,-78.125,127.441
1660571309.685,452.637,504.883,-37.109,95.703
1660571309.689,-863.770,-812.012,133.789,-61.035
1660571309.693,-1000.000,-1000.000,205.566,-142.090
1660571309.697,26.367,-191.406,200.195,-22.461
1660571309.701,-852.539,-839.355,204.590,119.629
1660571309.703,528.809,458.496,184.082,104.492
1660571309.707,-793.457,-908.203,162.109,-48.340
1660571309.711,-1000.000,-1000.000,144.531,-161.621
1660571309.715,-90.332,-115.234,161.621,-95.703
1660571309.719,-932.129,983.887,233.398,65.918
1660571309.723,829.590,-934.570,259.766,98.145
1660571309.727,-362.305,124.023,229.004,-53.711
1660571309.730,-1000.000,-1000.000,241.699,-176.758
1660571309.734,-205.566,-279.297,211.914,-77.637
1660571309.738,-968.750,-975.098,123.535,70.312
1660571309.742,924.316,-999.023,55.664,101.074
1660571309.746,-261.719,-209.961,40.527,-29.785
1660571309.703,528.809,458.496,184.082,104.492
1660571309.707,-793.457,-908.203,162.109,-48.340
1660571309.711,-1000.000,-1000.000,144.531,-161.621
1660571309.715,-90.332,-115.234,161.621,-95.703
1660571309.719,-932.129,983.887,233.398,65.918
1660571309.723,829.590,-934.570,259.766,98.145
1660571309.727,-362.305,124.023,229.004,-53.711
1660571309.730,-1000.000,-1000.000,241.699,-176.758
1660571309.734,-205.566,-279.297,211.914,-77.637
1660571309.738,-968.750,-975.098,123.535,70.312
1660571309.742,924.316,-999.023,55.664,101.074
1660571309.746,-261.719,-209.961,40.527,-29.785
1660571309.703,528.809,458.496,184.082,104.492
1660571309.707,-793.457,-908.203,162.109,-48.340
1660571309.711,-1000.000,-1000.000,144.531,-161.621
1660571309.715,-90.332,-115.234,161.621,-95.703
1660571309.719,-932.129,983.887,233.398,65.918
1660571309.723,829.590,-934.570,259.766,98.145
1660571309.727,-362.305,124.023,229.004,-53.711
1660571309.730,-1000.000,-1000.000,241.699,-176.758
1660571309.734,-205.566,-279.297,211.914,-77.637
1660571309.738,-968.750,-975.098,123.535,70.312
1660571309.742,924.316,-999.023,55.664,101.074
1660571309.746,-261.719,-209.961,40.527,-29.785
1660571309.747,-1000.000,-1000.000,127.441,-136.230
1660571309.751,-211.426,-172.852,222.656,-39.551
1660571309.755,994.141,993.164,227.051,90.820
1660571309.759,-982.422,-937.988,211.426,135.254
1660571309.763,-30.762,26.367,209.473,17.578
1660571309.767,-1000.000,-1000.000,266.113,-147.461
1660571309.771,-365.723,-270.996,346.191,-95.215
1660571309.774,942.383,-877.930,382.812,58.594
1660571309.778,-988.281,686.035,378.418,122.070
1660571309.782,-97.656,-672.852,347.656,30.762
1660571309.786,-1000.000,-1000.000,365.723,-108.887
1660571309.790,-508.301,-412.109,371.582,-95.215
1660571309.808,779.297,860.352,333.984,32.715
1660571309.812,-871.582,-890.625,290.039,117.676
1660571309.816,148.926,123.535,243.652,52.246
1660571309.820,-1000.000,-1000.000,235.352,-103.516
1660571309.824,-717.773,-652.832,230.957,-113.281
1660571309.828,581.543,716.797,194.824,14.648
1660571309.832,-833.008,-841.309,163.086,121.094
1660571309.835,211.914,149.414,111.328,71.289
1660571309.839,-1000.000,-1000.000,108.398,-83.984
1660571309.843,-916.016,-953.125,152.832,-115.723
1660571309.847,312.012,309.570,160.156,9.766
1660571309.851,-811.035,-780.762,148.438,120.605
1660571309.808,779.297,860.352,333.984,32.715
1660571309.812,-871.582,-890.625,290.039,117.676
1660571309.816,148.926,123.535,243.652,52.246
1660571309.820,-1000.000,-1000.000,235.352,-103.516
1660571309.824,-717.773,-652.832,230.957,-113.281
1660571309.828,581.543,716.797,194.824,14.648
1660571309.832,-833.008,-841.309,163.086,121.094
1660571309.835,211.914,149.414,111.328,71.289
1660571309.839,-1000.000,-1000.000,108.398,-83.984
1660571309.843,-916.016,-953.125,152.832,-115.723
1660571309.847,312.012,309.570,160.156,9.766
1660571309.851,-811.035,-780.762,148.438,120.605
1660571309.808,779.297,860.352,333.984,32.715
1660571309.812,-871.582,-890.625,290.039,117.676
1660571309.816,148.926,123.535,243.652,52.246
1660571309.820,-1000.000,-1000.000,235.352,-103.516
1660571309.824,-717.773,-652.832,230.957,-113.281
1660571309.828,581.543,716.797,194.824,14.648
1660571309.832,-833.008,-841.309,163.086,121.094
1660571309.835,211.914,149.414,111.328,71.289
1660571309.839,-1000.000,-1000.000,108.398,-83.984
1660571309.843,-916.016,-953.125,152.832,-115.723
1660571309.847,312.012,309.570,160.156,9.766
1660571309.851,-811.035,-780.762,148.438,120.605
1660571309.852,327.148,227.539,101.074,77.637
1660571309.856,-965.332,-1000.000,70.801,-86.914
1660571309.860,-1000.000,-1000.000,83.008,-157.715
1660571309.864,81.055,62.500,78.125,-32.715
1660571309.868,-861.816,-855.469,85.449,104.492
1660571309.872,607.422,732.910,121.582,98.633
1660571309.876,-678.223,-555.664,108.887,-67.383
1660571309.879,-1000.000,-1000.000,72.266,-183.594
1660571309.883,-126.953,-233.398,62.988,-80.566
1660571309.887,-926.758,981.934,72.266,74.219
1660571309.891,796.875,-964.844,36.621,94.727
1660571309.895,-443.359,-126.465,-29.297,-60.059
1660571309.852,327.148,227.539,101.074,77.637
1660571309.856,-965.332,-1000.000,70.801,-86.914
1660571309.860,-1000.000,-1000.000,83.008,-157.715
1660571309.864,81.055,62.500,78.125,-32.715
1660571309.868,-861.816,-855.469,85.449,104.492
1660571309.872,607.422,732.910,121.582,98.633
1660571309.876,-678.223,-555.664,108.887,-67.383
1660571309.879,-1000.000,-1000.000,72.266,-183.594
1660571309.883,-126.953,-233.398,62.988,-80.566
1660571309.887,-926.758,981.934,72.266,74.219
1660571309.891,796.875,-964.844,36.621,94.727
1660571309.895,-443.359,-126.465,-29.297,-60.059
1660571309.852,327.148,227.539,101.074,77.637
1660571309.856,-965.332,-1000.000,70.801,-86.914
1660571309.860,-1000.000,-1000.000,83.008,-157.715
1660571309.864,81.055,62.500,78.125,-32.715
1660571309.868,-861.816,-855.469,85.449,104.492
1660571309.872,607.422,732.910,121.582,98.633
1660571309.876,-678.223,-555.664,108.887,-67.383
1660571309.879,-1000.000,-1000.000,72.266,-183.594
1660571309.883,-126.953,-233.398,62.988,-80.566
1660571309.887,-926.758,981.934,72.266,74.219
1660571309.891,796.875,-964.844,36.621,94.727
1660571309.895,-443.359,-126.465,-29.297,-60.059
1660571309.897,-1000.000,-1000.000,-15.625,-191.406
1660571309.901,-150.391,-192.871,25.391,-98.145
1660571309.905,-952.148,-969.238,26.367,43.945
1660571309.909,911.133,994.629,0.488,79.590
1660571309.913,-266.113,-206.055,-25.879,-36.621
1660571309.917,-1000.000,-1000.000,1.953,-166.504
1660571309.921,-253.418,-222.656,64.941,-84.473
1660571309.924,-971.191,-825.684,52.246,52.246
1660571309.928,871.582,360.840,13.672,79.590
1660571309.932,-277.832,-944.336,17.578,-9.277
1660571309.936,-1000.000,-1000.000,20.020,-135.254
1660571309.940,-390.137,-352.051,18.066,-94.727
1660571309.897,-1000.000,-1000.000,-15.625,-191.406
1660571309.901,-150.391,-192.871,25.391,-98.145
1660571309.905,-952.148,-969.238,26.367,43.945
1660571309.909,911.133,994.629,0.488,79.590
1660571309.913,-266.113,-206.055,-25.879,-36.621
1660571309.917,-1000.000,-1000.000,1.953,-166.504
1660571309.921,-253.418,-222.656,64.941,-84.473
1660571309.924,-971.191,-825.684,52.246,52.246
1660571309.928,871.582,360.840,13.672,79.590
1660571309.932,-277.832,-944.336,17.578,-9.277
1660571309.936,-1000.000,-1000.000,20.020,-135.254
1660571309.940,-390.137,-352.051,18.066,-94.727
1660571309.897,-1000.000,-1000.000,-15.625,-191.406
1660571309.901,-150.391,-192.871,25.391,-98.145
1660571309.905,-952.148,-969.238,26.367,43.945
1660571309.909,911.133,994.629,0.488,79.590
1660571309.913,-266.113,-206.055,-25.879,-36.621
1660571309.917,-1000.000,-1000.000,1.953,-166.504
1660571309.921,-253.418,-222.656,64.941,-84.473
1660571309.924,-971.191,-825.684,52.246,52.246
1660571309.928,871.582,360.840,13.672,79.590
1660571309.932,-277.832,-944.336,17.578,-9.277
1660571309.936,-1000.000,-1000.000,20.020,-135.254
1660571309.940,-390.137,-352.051,18.066,-94.727
1660571309.943,884.766,892.578,25.391,45.898
1660571309.947,-908.203,-895.508,-3.906,101.074
1660571309.951,96.680,209.473,-34.668,13.672
1660571309.955,-1000.000,-1000.000,-14.648,-135.254
1660571309.959,-552.246,-525.391,-2.441,-114.746
1660571309.963,757.324,841.309,7.324,12.207
1660571309.967,-865.723,-873.047,44.922,99.609
1660571309.970,163.574,213.379,21.973,20.020
1660571309.974,-1000.000,-1000.000,-8.301,-176.758
1660571309.978,-725.586,-695.801,23.926,-174.805
1660571309.982,563.965,665.527,88.379,-10.742
1660571309.986,-832.520,-833.984,161.621,101.562
1660571309.943,884.766,892.578,25.391,45.898
1660571309.947,-908.203,-895.508,-3.906,101.074
1660571309.951,96.680,209.473,-34.668,13.672
1660571309.955,-1000.000,-1000.000,-14.648,-135.254
1660571309.959,-552.246,-525.391,-2.441,-114.746
1660571309.963,757.324,841.309,7.324,12.207
1660571309.967,-865.723,-873.047,44.922,99.609
1660571309.970,163.574,213.379,21.973,20.020
1660571309.974,-1000.000,-1000.000,-8.301,-176.758
1660571309.978,-725.586,-695.801,23.926,-174.805
1660571309.982,563.965,665.527,88.379,-10.742
1660571309.986,-832.520,-833.984,161.621,101.562
1660571309.987,270.996,324.219,75.684,45.410
1660571309.991,-1000.000,-989.258,-41.016,-132.324
1660571309.995,-939.453,-1000.000,-30.273,-164.551
1660571309.999,271.484,220.703,-9.277,-36.621
1660571310.003,-826.172,-802.734,32.715,97.168
1660571310.007,409.668,488.770,75.195,83.496
1660571310.011,-891.602,-815.430,88.867,-84.961
1660571310.014,-1000.000,-1000.000,86.426,-189.941
1660571310.018,-5.859,-213.379,82.031,-79.102
1660571310.022,-858.887,-867.676,78.125,83.496
1660571310.026,560.059,584.473,56.641,69.824
1660571310.030,-760.742,-790.527,32.715,-84.961
1660571309.987,270.996,324.219,75.684,45.410
1660571309.991,-1000.000,-989.258,-41.016,-132.324
1660571309.995,-939.453,-1000.000,-30.273,-164.551
1660571309.999,271.484,220.703,-9.277,-36.621
1660571310.003,-826.172,-802.734,32.715,97.168
1660571310.007,409.668,488.770,75.195,83.496
1660571310.011,-891.602,-815.430,88.867,-84.961
1660571310.014,-1000.000,-1000.000,86.426,-189.941
1660571310.018,-5.859,-213.379,82.031,-79.102
1660571310.022,-858.887,-867.676,78.125,83.496
1660571310.026,560.059,584.473,56.641,69.824
1660571310.030,-760.742,-790.527,32.715,-84.961
1660571310.048,-1000.000,-1000.000,33.691,-186.035
1660571310.052,-74.219,-192.871,86.426,-83.008
1660571310.056,-906.738,-964.355,120.605,74.219
1660571310.060,750.488,932.129,77.637,94.238
1660571310.064,-512.207,-335.449,3.418,-69.336
1660571310.068,-1000.000,-1000.000,36.621,-194.336
1660571310.072,-164.062,-140.625,84.961,-108.887
1660571310.075,-910.156,-829.590,79.590,38.574
1660571310.079,762.695,520.020,56.152,71.289
1660571310.083,-510.254,-841.309,-18.555,-65.430
1660571310.087,-1000.000,-1000.000,-40.039,-190.430
1660571310.091,-249.023,-211.914,18.066,-107.910
1660571310.048,-1000.000,-1000.000,33.691,-186.035
1660571310.052,-74.219,-192.871,86.426,-83.008
1660571310.056,-906.738,-964.355,120.605,74.219
1660571310.060,750.488,932.129,77.637,94.238
1660571310.064,-512.207,-335.449,3.418,-69.336
1660571310.068,-1000.000,-1000.000,36.621,-194.336
1660571310.072,-164.062,-140.625,84.961,-108.887
1660571310.075,-910.156,-829.590,79.590,38.574
1660571310.079,762.695,520.020,56.152,71.289
1660571310.083,-510.254,-841.309,-18.555,-65.430
1660571310.087,-1000.000,-1000.000,-40.039,-190.430
1660571310.091,-249.023,-211.914,18.066,-107.910
1660571310.048,-1000.000,-1000.000,33.691,-186.035
1660571310.052,-74.219,-192.871,86.426,-83.008
1660571310.056,-906.738,-964.355,120.605,74.219
1660571310.060,750.488,932.129,77.637,94.238
1660571310.064,-512.207,-335.449,3.418,-69.336
1660571310.068,-1000.000,-1000.000,36.621,-194.336
1660571310.072,-164.062,-140.625,84.961,-108.887
1660571310.075,-910.156,-829.590,79.590,38.574
1660571310.079,762.695,520.020,56.152,71.289
1660571310.083,-510.254,-841.309,-18.555,-65.430
1660571310.087,-1000.000,-1000.000,-40.039,-190.430
1660571310.091,-249.023,-211.914,18.066,-107.910
1660571310.077,975.586,966.309,18.555,36.133
1660571310.081,-990.723,-940.430,-7.324,81.055
1660571310.085,-74.219,9.766,4.395,-12.207
1660571310.089,-1000.000,-1000.000,36.621,-151.367
1660571310.093,-537.598,-855.469,35.156,-127.930
1660571310.097,740.234,438.965,-17.578,23.438
1660571310.101,-882.324,-811.523,-40.039,121.094
1660571310.104,73.242,92.773,-77.148,15.137
1660571310.108,-1000.000,-1000.000,-92.285,-139.160
1660571310.112,-534.180,-531.738,-55.176,-98.145
1660571310.116,770.508,819.336,-47.852,23.926
1660571310.120,-870.117,-867.188,-64.941,89.844
1660571310.077,975.586,966.309,18.555,36.133
1660571310.081,-990.723,-940.430,-7.324,81.055
1660571310.085,-74.219,9.766,4.395,-12.207
1660571310.089,-1000.000,-1000.000,36.621,-151.367
1660571310.093,-537.598,-855.469,35.156,-127.930
1660571310.097,740.234,438.965,-17.578,23.438
1660571310.101,-882.324,-811.523,-40.039,121.094
1660571310.104,73.242,92.773,-77.148,15.137
1660571310.108,-1000.000,-1000.000,-92.285,-139.160
1660571310.112,-534.180,-531.738,-55.176,-98.145
1660571310.116,770.508,819.336,-47.852,23.926
1660571310.120,-870.117,-867.188,-64.941,89.844
1660571310.602,-445.801,-254.395,-149.902,-105.957
1660571310.606,832.031,982.910,-136.230,13.184
1660571310.610,-888.672,-922.852,-139.648,93.750
1660571310.614,154.785,228.516,-163.574,29.297
1660571310.618,-1000.000,-1000.000,-147.949,-137.207
1660571310.622,-617.676,-469.238,-96.680,-131.836
1660571310.626,684.570,874.512,-84.961,-0.977
1660571310.629,-851.074,-877.441,-98.145,90.820
1660571310.633,255.371,305.664,-137.695,32.227
1660571310.637,-1000.000,-1000.000,-152.832,-156.250
1660571310.641,-896.484,-1000.000,-82.031,-189.453
1660571310.645,336.914,206.055,-45.410,-58.594
1660571310.122,174.316,237.305,-63.477,26.367
1660571310.126,-1000.000,-1000.000,-43.457,-143.066
1660571310.130,-686.523,-601.562,-19.531,-141.602
1660571310.134,619.141,783.203,-8.301,11.719
1660571310.138,-839.844,-854.980,-23.438,115.723
1660571310.142,254.395,244.629,-60.059,58.594
1660571310.146,-1000.000,-1000.000,-63.477,-112.305
1660571310.149,-910.645,-966.309,-20.996,-144.531
1660571310.153,321.289,299.316,-15.137,-24.902
1660571310.157,-818.848,-787.109,-34.180,78.613
1660571310.161,371.582,352.051,-48.340,57.617
1660571310.165,-941.895,-936.035,-50.293,-98.633
1660571310.122,174.316,237.305,-63.477,26.367
1660571310.126,-1000.000,-1000.000,-43.457,-143.066
1660571310.130,-686.523,-601.562,-19.531,-141.602
1660571310.134,619.141,783.203,-8.301,11.719
1660571310.138,-839.844,-854.980,-23.438,115.723
1660571310.142,254.395,244.629,-60.059,58.594
1660571310.146,-1000.000,-1000.000,-63.477,-112.305
1660571310.149,-910.645,-966.309,-20.996,-144.531
1660571310.153,321.289,299.316,-15.137,-24.902
1660571310.157,-818.848,-787.109,-34.180,78.613
1660571310.161,371.582,352.051,-48.340,57.617
1660571310.165,-941.895,-936.035,-50.293,-98.633
1660571310.182,-1000.000,-1000.000,-10.254,-156.250
1660571310.186,83.984,-20.508,19.043,-33.203
1660571310.190,-859.863,-849.121,10.254,94.727
1660571310.194,588.867,676.270,15.137,90.820
1660571310.198,-727.051,-693.848,34.668,-71.777
1660571310.202,-1000.000,-1000.000,68.848,-163.574
1660571310.206,-32.227,2.930,96.191,-55.664
1660571310.209,-864.258,-801.270,84.473,67.871
1660571310.213,623.047,429.688,53.223,67.383
1660571310.217,-678.223,-890.137,28.320,-66.895
1660571310.221,-1000.000,-1000.000,49.316,-168.457
1660571310.225,-153.320,-202.637,78.125,-80.566
1660571310.182,-1000.000,-1000.000,-10.254,-156.250
1660571310.186,83.984,-20.508,19.043,-33.203
1660571310.190,-859.863,-849.121,10.254,94.727
1660571310.194,588.867,676.270,15.137,90.820
1660571310.198,-727.051,-693.848,34.668,-71.777
1660571310.202,-1000.000,-1000.000,68.848,-163.574
1660571310.206,-32.227,2.930,96.191,-55.664
1660571310.209,-864.258,-801.270,84.473,67.871
1660571310.213,623.047,429.688,53.223,67.383
1660571310.217,-678.223,-890.137,28.320,-66.895
1660571310.221,-1000.000,-1000.000,49.316,-168.457
1660571310.225,-153.320,-202.637,78.125,-80.566
1660571310.182,-1000.000,-1000.000,-10.254,-156.250
1660571310.186,83.984,-20.508,19.043,-33.203
1660571310.190,-859.863,-849.121,10.254,94.727
1660571310.194,588.867,676.270,15.137,90.820
1660571310.198,-727.051,-693.848,34.668,-71.777
1660571310.202,-1000.000,-1000.000,68.848,-163.574
1660571310.206,-32.227,2.930,96.191,-55.664
1660571310.209,-864.258,-801.270,84.473,67.871
1660571310.213,623.047,429.688,53.223,67.383
1660571310.217,-678.223,-890.137,28.320,-66.895
1660571310.221,-1000.000,-1000.000,49.316,-168.457
1660571310.225,-153.320,-202.637,78.125,-80.566
1660571310.227,-958.008,-979.980,69.824,66.895
1660571310.231,905.762,973.633,41.016,106.934
1660571310.235,-288.086,-251.465,18.555,-4.883
1660571310.239,-1000.000,-1000.000,24.414,-142.090
1660571310.243,-204.102,-170.410,48.340,-67.383
1660571310.247,999.023,992.676,53.223,79.590
1660571310.251,-993.164,-949.219,11.230,127.930
1660571310.254,-52.246,31.738,-1.465,11.719
1660571310.258,-1000.000,-1000.000,9.766,-151.367
1660571310.262,-377.441,-472.168,14.160,-79.590
1660571310.266,916.016,904.785,14.160,69.824
1660571310.270,-932.129,-932.129,-13.184,112.793
1660571310.227,-958.008,-979.980,69.824,66.895
1660571310.231,905.762,973.633,41.016,106.934
1660571310.235,-288.086,-251.465,18.555,-4.883
1660571310.239,-1000.000,-1000.000,24.414,-142.090
1660571310.243,-204.102,-170.410,48.340,-67.383
1660571310.247,999.023,992.676,53.223,79.590
1660571310.251,-993.164,-949.219,11.230,127.930
1660571310.254,-52.246,31.738,-1.465,11.719
1660571310.258,-1000.000,-1000.000,9.766,-151.367
1660571310.262,-377.441,-472.168,14.160,-79.590
1660571310.266,916.016,904.785,14.160,69.824
1660571310.270,-932.129,-932.129,-13.184,112.793
1660571310.227,-958.008,-979.980,69.824,66.895
1660571310.231,905.762,973.633,41.016,106.934
1660571310.235,-288.086,-251.465,18.555,-4.883
1660571310.239,-1000.000,-1000.000,24.414,-142.090
1660571310.243,-204.102,-170.410,48.340,-67.383
1660571310.247,999.023,992.676,53.223,79.590
1660571310.251,-993.164,-949.219,11.230,127.930
1660571310.254,-52.246,31.738,-1.465,11.719
1660571310.258,-1000.000,-1000.000,9.766,-151.367
1660571310.262,-377.441,-472.168,14.160,-79.590
1660571310.266,916.016,904.785,14.160,69.824
1660571310.270,-932.129,-932.129,-13.184,112.793
1660571310.273,11.719,-116.699,-26.367,28.320
1660571310.277,-1000.000,-1000.000,-2.930,-125.000
1660571310.281,-486.328,-379.395,33.691,-111.328
1660571310.285,802.246,885.254,41.504,23.438
1660571310.289,-873.047,-878.418,14.160,108.887
1660571310.293,173.340,225.586,-20.508,33.691
1660571310.297,-1000.000,-1000.000,-23.926,-130.371
1660571310.300,-819.336,-1000.000,-17.090,-144.531
1660571310.304,404.785,33.203,-16.602,-14.648
1660571310.308,-822.754,-780.762,-21.973,117.188
1660571310.312,257.324,263.184,-54.199,72.754
1660571310.316,-1000.000,-989.746,-48.828,-108.887
1660571310.273,11.719,-116.699,-26.367,28.320
1660571310.277,-1000.000,-1000.000,-2.930,-125.000
1660571310.281,-486.328,-379.395,33.691,-111.328
1660571310.285,802.246,885.254,41.504,23.438
1660571310.289,-873.047,-878.418,14.160,108.887
1660571310.293,173.340,225.586,-20.508,33.691
1660571310.297,-1000.000,-1000.000,-23.926,-130.371
1660571310.300,-819.336,-1000.000,-17.090,-144.531
1660571310.304,404.785,33.203,-16.602,-14.648
1660571310.308,-822.754,-780.762,-21.973,117.188
1660571310.312,257.324,263.184,-54.199,72.754
1660571310.316,-1000.000,-989.746,-48.828,-108.887
1660571310.273,11.719,-116.699,-26.367,28.320
1660571310.277,-1000.000,-1000.000,-2.930,-125.000
1660571310.281,-486.328,-379.395,33.691,-111.328
1660571310.285,802.246,885.254,41.504,23.438
1660571310.289,-873.047,-878.418,14.160,108.887
1660571310.293,173.340,225.586,-20.508,33.691
1660571310.297,-1000.000,-1000.000,-23.926,-130.371
1660571310.300,-819.336,-1000.000,-17.090,-144.531
1660571310.304,404.785,33.203,-16.602,-14.648
1660571310.308,-822.754,-780.762,-21.973,117.188
1660571310.312,257.324,263.184,-54.199,72.754
1660571310.316,-1000.000,-989.746,-48.828,-108.887
1660571310.317,-942.383,-1000.000,-76.172,-150.879
1660571310.321,235.352,-42.969,327.148,-8.789
1660571310.325,-847.656,-922.852,855.957,112.305
1660571310.329,487.793,931.641,870.117,86.914
1660571310.333,-857.910,-465.332,831.543,-80.566
1660571310.337,-1000.000,-1000.000,838.867,-156.250
1660571310.341,195.801,451.660,819.336,-18.066
1660571310.344,-823.730,-790.039,844.727,103.027
1660571310.348,388.184,155.273,951.660,81.055
1660571310.352,-885.742,-989.746,944.336,-84.961
1660571310.356,-1000.000,-1000.000,902.832,-174.316
1660571310.360,-93.750,-218.262,872.559,-67.871
1660571310.317,-942.383,-1000.000,-76.172,-150.879
1660571310.321,235.352,-42.969,327.148,-8.789
1660571310.325,-847.656,-922.852,855.957,112.305
1660571310.329,487.793,931.641,870.117,86.914
1660571310.333,-857.910,-465.332,831.543,-80.566
1660571310.337,-1000.000,-1000.000,838.867,-156.250
1660571310.341,195.801,451.660,819.336,-18.066
1660571310.344,-823.730,-790.039,844.727,103.027
1660571310.348,388.184,155.273,951.660,81.055
1660571310.352,-885.742,-989.746,944.336,-84.961
1660571310.356,-1000.000,-1000.000,902.832,-174.316
1660571310.360,-93.750,-218.262,872.559,-67.871
1660571310.317,-942.383,-1000.000,-76.172,-150.879
1660571310.321,235.352,-42.969,327.148,-8.789
1660571310.325,-847.656,-922.852,855.957,112.305
1660571310.329,487.793,931.641,870.117,86.914
1660571310.333,-857.910,-465.332,831.543,-80.566
1660571310.337,-1000.000,-1000.000,838.867,-156.250
1660571310.341,195.801,451.660,819.336,-18.066
1660571310.344,-823.730,-790.039,844.727,103.027
1660571310.348,388.184,155.273,951.660,81.055
1660571310.352,-885.742,-989.746,944.336,-84.961
1660571310.356,-1000.000,-1000.000,902.832,-174.316
1660571310.360,-93.750,-218.262,872.559,-67.871
1660571310.362,-911.621,-963.867,820.801,70.312
1660571310.366,770.996,954.590,759.277,86.914
1660571310.370,-492.188,-294.922,687.012,-54.688
1660571310.374,-1000.000,-1000.000,618.652,-174.316
1660571310.378,-138.672,-151.367,574.219,-74.219
1660571310.382,-958.984,991.699,548.340,61.523
1660571310.386,916.504,-938.477,523.438,90.820
